transaction_id,posting_date,gl_account_id,gl_account_name,cost_center_id,vendor,description,amount_usd,expense_type,fiscal_quarter,fiscal_year
GL-000625,2025-12-18,6400,Facilities & Occupancy,CC-125,Cisco Systems,Facilities — Finance — Dec 2025,3498.88,Recurring,Q4 2025,FY2025
GL-003776,2025-07-21,6110,Employee Benefits,CC-112,CBRE Group,Benefits — Sales — Jul 2025,2147.83,Recurring,Q3 2025,FY2025
GL-000115,2025-09-09,6700,Training & Development,CC-131,Mercer Consulting,Training — HR — Sep 2025,2386.89,Recurring,Q3 2025,FY2025
GL-002083,2026-03-20,6400,Facilities & Occupancy,CC-109,UPS Logistics,Facilities — Sales — Mar 2026,6987.16,Recurring,Q1 2026,FY2026
GL-002180,2025-02-17,6600,Equipment & Hardware,CC-108,McKinsey & Company,Equipment — Sales — Feb 2025,14079.33,Recurring,Q1 2025,FY2025
GL-002839,2026-01-15,6300,Software & Subscriptions,CC-102,Dell Technologies,Software — Engineering — Jan 2026,9133.38,Recurring,Q1 2026,FY2026
GL-001598,2025-09-22,6700,Training & Development,CC-124,McKinsey & Company,Training — Finance — Sep 2025,3531.14,Recurring,Q3 2025,FY2025
GL-004688,2025-01-04,6400,Facilities & Occupancy,CC-166,Microsoft Azure,Facilities — Executive — Jan 2025,4451.2,Recurring,Q1 2025,FY2025
GL-004300,2025-08-17,6600,Equipment & Hardware,CC-120,JLL Real Estate,Equipment — Marketing — Aug 2025,8974.01,Recurring,Q3 2025,FY2025
GL-001733,2026-01-30,6300,Software & Subscriptions,CC-101,Accenture Consulting,Software — Engineering — Jan 2026,9188.01,Recurring,Q1 2026,FY2026
GL-001253,2025-01-15,6500,Professional Services,CC-135,CrowdStrike Holdings,Professional Services — Legal — Jan 2025,50163.24,Recurring,Q1 2025,FY2025
GL-002244,2026-02-25,6700,Training & Development,CC-167,Perkins Coie LLP,Training — Executive — Feb 2026,100.0,Recurring,Q1 2026,FY2026
GL-005598,2025-09-05,6110,Employee Benefits,CC-100,UPS Logistics,Benefits — Engineering — Sep 2025,7220.3,Recurring,Q3 2025,FY2025
GL-001456,2026-04-05,6200,Travel & Entertainment,CC-125,Baker McKenzie LLP,Travel — Finance — Apr 2026,2683.5,Recurring,Q2 2026,FY2026
GL-000459,2025-11-22,6100,Salaries & Wages,CC-120,Fortinet Inc,Compensation — Marketing — Nov 2025,12196.88,Recurring,Q4 2025,FY2025
GL-002861,2025-09-23,6700,Training & Development,CC-161,SAP SE,Training — IT — Sep 2025,2316.87,Recurring,Q3 2025,FY2025
GL-003528,2025-11-22,6110,Employee Benefits,CC-103,HP Enterprise,Benefits — Engineering — Nov 2025,5645.26,Recurring,Q4 2025,FY2025
GL-000624,2025-03-03,6200,Travel & Entertainment,CC-128,Cisco Systems,Travel — HR — Mar 2025,3392.46,Recurring,Q1 2025,FY2025
GL-001209,2025-09-22,6400,Facilities & Occupancy,CC-168,ServiceNow Inc,Facilities — Executive — Sep 2025,6931.29,Recurring,Q3 2025,FY2025
GL-001810,2025-08-12,6110,Employee Benefits,CC-141,Forrester Research,Benefits — Legal — Aug 2025,3806.95,Recurring,Q3 2025,FY2025
GL-003856,2026-03-14,6700,Training & Development,CC-163,WeWork Office,Training — Executive — Mar 2026,1255.29,Recurring,Q1 2026,FY2026
GL-002617,2025-05-22,6400,Facilities & Occupancy,CC-143,Cisco Systems,Facilities — Product — May 2025,7440.03,Recurring,Q2 2025,FY2025
GL-002359,2025-03-21,6110,Employee Benefits,CC-168,Hays Recruiting,Benefits — Executive — Mar 2025,3420.29,Recurring,Q1 2025,FY2025
GL-005949,2025-09-08,6800,One-Time Project Costs,CC-901,Salesforce Inc,Project: AI/ML Platform Build — originated by HR,10623.29,One-Time,Q3 2025,FY2025
GL-004471,2025-08-20,6700,Training & Development,CC-105,Splunk Inc,Training — Engineering — Aug 2025,3292.5,Recurring,Q3 2025,FY2025
GL-004028,2025-08-05,6600,Equipment & Hardware,CC-141,HP Enterprise,Equipment — Legal — Aug 2025,10902.19,Recurring,Q3 2025,FY2025
GL-005133,2025-03-31,6100,Salaries & Wages,CC-140,IDC Advisory,Compensation — Legal — Mar 2025,17705.97,Recurring,Q1 2025,FY2025
GL-003186,2025-12-04,6200,Travel & Entertainment,CC-108,FedEx Shipping,Travel — Sales — Dec 2025,891.31,Recurring,Q4 2025,FY2025
GL-003412,2025-03-15,6500,Professional Services,CC-100,LinkedIn Talent,Professional Services — Engineering — Mar 2025,17181.94,Recurring,Q1 2025,FY2025
GL-000196,2025-07-24,6100,Salaries & Wages,CC-137,Deloitte Advisory,Compensation — Legal — Jul 2025,14291.13,Recurring,Q3 2025,FY2025
GL-000595,2025-11-12,6700,Training & Development,CC-149,AWS Cloud Services,Training — Operations — Nov 2025,3969.71,Recurring,Q4 2025,FY2025
GL-002273,2025-01-04,6600,Equipment & Hardware,CC-123,Perkins Coie LLP,Equipment — Finance — Jan 2025,9926.16,Recurring,Q1 2025,FY2025
GL-002559,2025-02-19,6500,Professional Services,CC-155,Hays Recruiting,Professional Services — Operations — Feb 2025,7683.78,Recurring,Q1 2025,FY2025
GL-001099,2025-10-13,6600,Equipment & Hardware,CC-163,Mercer Consulting,Equipment — Executive — Oct 2025,8213.86,Recurring,Q4 2025,FY2025
GL-003111,2025-01-02,6600,Equipment & Hardware,CC-115,AWS Cloud Services,Equipment — Marketing — Jan 2025,13870.68,Recurring,Q1 2025,FY2025
GL-000868,2026-01-14,6400,Facilities & Occupancy,CC-163,CrowdStrike Holdings,Facilities — Executive — Jan 2026,4385.3,Recurring,Q1 2026,FY2026
GL-005114,2025-11-12,6110,Employee Benefits,CC-169,Workday Inc,Benefits — Executive — Nov 2025,6997.19,Recurring,Q4 2025,FY2025
GL-005196,2026-03-23,6200,Travel & Entertainment,CC-143,CBRE Group,Travel — Product — Mar 2026,2119.44,Recurring,Q1 2026,FY2026
GL-004188,2025-12-29,6200,Travel & Entertainment,CC-143,UPS Logistics,Travel — Product — Dec 2025,1209.16,Recurring,Q4 2025,FY2025
GL-001633,2025-06-30,6500,Professional Services,CC-122,Palo Alto Networks,Professional Services — Finance — Jun 2025,19113.22,Recurring,Q2 2025,FY2025
GL-002749,2025-08-20,6100,Salaries & Wages,CC-107,ADP Payroll,Compensation — Sales — Aug 2025,12425.12,Recurring,Q3 2025,FY2025
GL-005408,2025-12-29,6110,Employee Benefits,CC-107,Zscaler Inc,Benefits — Sales — Dec 2025,2442.6,Recurring,Q4 2025,FY2025
GL-005018,2025-05-26,6400,Facilities & Occupancy,CC-163,LinkedIn Talent,Facilities — Executive — May 2025,4371.61,Recurring,Q2 2025,FY2025
GL-002146,2026-04-08,6110,Employee Benefits,CC-139,American Express Travel,Benefits — Legal — Apr 2026,4577.23,Recurring,Q2 2026,FY2026
GL-003623,2025-10-27,6300,Software & Subscriptions,CC-164,Gartner Inc,Software — Executive — Oct 2025,6238.06,Recurring,Q4 2025,FY2025
GL-000852,2026-03-30,6300,Software & Subscriptions,CC-144,IDC Advisory,Software — Product — Mar 2026,11634.79,Recurring,Q1 2026,FY2026
GL-005220,2025-10-18,6110,Employee Benefits,CC-155,WeWork Office,Benefits — Operations — Oct 2025,4370.08,Recurring,Q4 2025,FY2025
GL-000145,2026-02-24,6400,Facilities & Occupancy,CC-161,Palo Alto Networks,Facilities — IT — Feb 2026,6166.24,Recurring,Q1 2026,FY2026
GL-004843,2025-08-05,6110,Employee Benefits,CC-167,CBRE Group,Benefits — Executive — Aug 2025,5866.2,Recurring,Q3 2025,FY2025
GL-003432,2025-05-05,6400,Facilities & Occupancy,CC-103,Cisco Systems,Facilities — Engineering — May 2025,6512.77,Recurring,Q2 2025,FY2025
GL-002427,2026-05-17,6700,Training & Development,CC-151,Workday Inc,Training — Operations — May 2026,2684.84,Recurring,Q2 2026,FY2026
GL-000051,2025-12-02,6100,Salaries & Wages,CC-169,Oracle Corp,Compensation — Executive — Dec 2025,11944.34,Recurring,Q4 2025,FY2025
GL-003191,2025-04-15,6700,Training & Development,CC-101,Microsoft Azure,Training — Engineering — Apr 2025,3476.7,Recurring,Q2 2025,FY2025
GL-001497,2025-04-23,6500,Professional Services,CC-164,Latham & Watkins,Professional Services — Executive — Apr 2025,22813.22,Recurring,Q2 2025,FY2025
GL-000493,2025-03-10,6500,Professional Services,CC-132,CBRE Group,Professional Services — HR — Mar 2025,7712.09,Recurring,Q1 2025,FY2025
GL-005406,2025-07-20,6100,Salaries & Wages,CC-126,Palo Alto Networks,Compensation — Finance — Jul 2025,13040.22,Recurring,Q3 2025,FY2025
GL-000359,2025-09-24,6500,Professional Services,CC-139,Mercer Consulting,Professional Services — Legal — Sep 2025,21421.81,Recurring,Q3 2025,FY2025
GL-003397,2025-02-04,6600,Equipment & Hardware,CC-139,PwC Advisory,Equipment — Legal — Feb 2025,7045.87,Recurring,Q1 2025,FY2025
GL-003135,2025-04-22,6400,Facilities & Occupancy,CC-160,Willis Towers Watson,Facilities — IT — Apr 2025,5878.01,Recurring,Q2 2025,FY2025
GL-000299,2025-12-28,6700,Training & Development,CC-141,Marriott Hotels,Training — Legal — Dec 2025,2454.4,Recurring,Q4 2025,FY2025
GL-000654,2025-06-09,6200,Travel & Entertainment,CC-138,Mercer Consulting,Travel — Legal — Jun 2025,2549.92,Recurring,Q2 2025,FY2025
GL-003498,2025-09-26,6110,Employee Benefits,CC-144,Latham & Watkins,Benefits — Product — Sep 2025,2926.94,Recurring,Q3 2025,FY2025
GL-004318,2026-04-10,6700,Training & Development,CC-110,Deloitte Advisory,Training — Sales — Apr 2026,3806.98,Recurring,Q2 2026,FY2026
GL-002558,2025-12-17,6600,Equipment & Hardware,CC-123,ADP Payroll,Equipment — Finance — Dec 2025,7646.59,Recurring,Q4 2025,FY2025
GL-004190,2025-09-01,6300,Software & Subscriptions,CC-110,Robert Half,Software — Sales — Sep 2025,7106.01,Recurring,Q3 2025,FY2025
GL-000016,2025-04-11,6300,Software & Subscriptions,CC-132,Willis Towers Watson,Software — HR — Apr 2025,7658.41,Recurring,Q2 2025,FY2025
GL-005193,2025-09-12,6700,Training & Development,CC-153,AWS Cloud Services,Training — Operations — Sep 2025,3878.64,Recurring,Q3 2025,FY2025
GL-000853,2025-05-12,6110,Employee Benefits,CC-125,Mercer Consulting,Benefits — Finance — May 2025,5426.12,Recurring,Q2 2025,FY2025
GL-000623,2026-01-03,6500,Professional Services,CC-122,AWS Cloud Services,Professional Services — Finance — Jan 2026,30225.95,Recurring,Q1 2026,FY2026
GL-002884,2025-11-21,6300,Software & Subscriptions,CC-144,Marriott Hotels,Software — Product — Nov 2025,10996.67,Recurring,Q4 2025,FY2025
GL-004710,2026-04-17,6300,Software & Subscriptions,CC-141,United Airlines,Software — Legal — Apr 2026,5158.0,Recurring,Q2 2026,FY2026
GL-001334,2025-01-10,6500,Professional Services,CC-166,Snowflake Computing,Professional Services — Executive — Jan 2025,13962.15,Recurring,Q1 2025,FY2025
GL-005922,2025-08-26,6800,One-Time Project Costs,CC-901,Forrester Research,Project: Compliance Automation — originated by IT,11720.71,One-Time,Q3 2025,FY2025
GL-003100,2026-03-12,6400,Facilities & Occupancy,CC-152,Latham & Watkins,Facilities — Operations — Mar 2026,5523.05,Recurring,Q1 2026,FY2026
GL-005041,2025-08-17,6700,Training & Development,CC-127,Marriott Hotels,Training — Finance — Aug 2025,1036.41,Recurring,Q3 2025,FY2025
GL-003717,2025-04-24,6100,Salaries & Wages,CC-127,IDC Advisory,Compensation — Finance — Apr 2025,7795.28,Recurring,Q2 2025,FY2025
GL-002714,2025-06-15,6600,Equipment & Hardware,CC-112,Salesforce Inc,Equipment — Sales — Jun 2025,15766.59,Recurring,Q2 2025,FY2025
GL-005208,2025-04-04,6600,Equipment & Hardware,CC-106,Oracle Corp,Equipment — Engineering — Apr 2025,9426.57,Recurring,Q2 2025,FY2025
GL-004370,2025-05-15,6500,Professional Services,CC-154,Gartner Inc,Professional Services — Operations — May 2025,24652.48,Recurring,Q2 2025,FY2025
GL-000022,2025-04-22,6300,Software & Subscriptions,CC-118,Mercer Consulting,Software — Marketing — Apr 2025,8728.82,Recurring,Q2 2025,FY2025
GL-002377,2025-09-25,6100,Salaries & Wages,CC-122,CrowdStrike Holdings,Compensation — Finance — Sep 2025,8116.78,Recurring,Q3 2025,FY2025
GL-000593,2026-03-25,6200,Travel & Entertainment,CC-121,HP Enterprise,Travel — Finance — Mar 2026,1315.56,Recurring,Q1 2026,FY2026
GL-002507,2025-08-18,6600,Equipment & Hardware,CC-137,SAP SE,Equipment — Legal — Aug 2025,10822.52,Recurring,Q3 2025,FY2025
GL-002607,2025-05-02,6700,Training & Development,CC-155,Perkins Coie LLP,Training — Operations — May 2025,1725.63,Recurring,Q2 2025,FY2025
GL-002973,2025-09-10,6500,Professional Services,CC-167,Fortinet Inc,Professional Services — Executive — Sep 2025,30296.73,Recurring,Q3 2025,FY2025
GL-002246,2025-02-18,6600,Equipment & Hardware,CC-109,Mercer Consulting,Equipment — Sales — Feb 2025,11527.01,Recurring,Q1 2025,FY2025
GL-004294,2026-05-09,6400,Facilities & Occupancy,CC-145,Willis Towers Watson,Facilities — Product — May 2026,6079.52,Recurring,Q2 2026,FY2026
GL-001178,2025-04-13,6100,Salaries & Wages,CC-118,McKinsey & Company,Compensation — Marketing — Apr 2025,18385.44,Recurring,Q2 2025,FY2025
GL-001466,2025-05-18,6110,Employee Benefits,CC-164,Forrester Research,Benefits — Executive — May 2025,6243.82,Recurring,Q2 2025,FY2025
GL-003536,2025-07-29,6600,Equipment & Hardware,CC-141,UPS Logistics,Equipment — Legal — Jul 2025,8768.14,Recurring,Q3 2025,FY2025
GL-003075,2026-03-09,6300,Software & Subscriptions,CC-108,Marriott Hotels,Software — Sales — Mar 2026,8295.26,Recurring,Q1 2026,FY2026
GL-001925,2025-03-10,6600,Equipment & Hardware,CC-155,HP Enterprise,Equipment — Operations — Mar 2025,4083.32,Recurring,Q1 2025,FY2025
GL-003376,2025-03-17,6500,Professional Services,CC-118,LinkedIn Talent,Professional Services — Marketing — Mar 2025,17810.81,Recurring,Q1 2025,FY2025
GL-003181,2025-12-04,6400,Facilities & Occupancy,CC-125,Oracle Corp,Facilities — Finance — Dec 2025,3931.32,Recurring,Q4 2025,FY2025
GL-000803,2026-05-25,6400,Facilities & Occupancy,CC-110,WeWork Office,Facilities — Sales — May 2026,2591.26,Recurring,Q2 2026,FY2026
GL-005650,2026-04-02,6500,Professional Services,CC-161,Workday Inc,Professional Services — IT — Apr 2026,21936.86,Recurring,Q2 2026,FY2026
GL-005844,2026-03-27,6110,Employee Benefits,CC-130,CrowdStrike Holdings,Benefits — HR — Mar 2026,3601.49,Recurring,Q1 2026,FY2026
GL-000501,2025-11-04,6500,Professional Services,CC-162,Accenture Consulting,Professional Services — IT — Nov 2025,46789.62,Recurring,Q4 2025,FY2025
GL-000779,2025-02-12,6200,Travel & Entertainment,CC-165,Cisco Systems,Travel — Executive — Feb 2025,2348.06,Recurring,Q1 2025,FY2025
GL-001874,2025-05-19,6700,Training & Development,CC-145,Baker McKenzie LLP,Training — Product — May 2025,572.91,Recurring,Q2 2025,FY2025
GL-000284,2026-03-16,6300,Software & Subscriptions,CC-141,WeWork Office,Software — Legal — Mar 2026,8808.57,Recurring,Q1 2026,FY2026
GL-005570,2025-02-02,6110,Employee Benefits,CC-133,CrowdStrike Holdings,Benefits — HR — Feb 2025,5712.42,Recurring,Q1 2025,FY2025
GL-001824,2025-06-27,6100,Salaries & Wages,CC-139,IDC Advisory,Compensation — Legal — Jun 2025,28130.26,Recurring,Q2 2025,FY2025
GL-005795,2025-06-23,6500,Professional Services,CC-161,Latham & Watkins,Professional Services — IT — Jun 2025,15003.05,Recurring,Q2 2025,FY2025
GL-005342,2025-03-03,6100,Salaries & Wages,CC-109,Baker McKenzie LLP,Compensation — Sales — Mar 2025,17864.96,Recurring,Q1 2025,FY2025
GL-002082,2025-09-09,6110,Employee Benefits,CC-116,IDC Advisory,Benefits — Marketing — Sep 2025,3025.63,Recurring,Q3 2025,FY2025
GL-001963,2026-01-19,6400,Facilities & Occupancy,CC-106,AWS Cloud Services,Facilities — Engineering — Jan 2026,6929.38,Recurring,Q1 2026,FY2026
GL-003549,2026-03-07,6300,Software & Subscriptions,CC-128,United Airlines,Software — HR — Mar 2026,5702.63,Recurring,Q1 2026,FY2026
GL-000740,2025-10-01,6200,Travel & Entertainment,CC-130,Snowflake Computing,Travel — HR — Oct 2025,2259.65,Recurring,Q4 2025,FY2025
GL-005175,2025-12-22,6700,Training & Development,CC-129,Iron Mountain,Training — HR — Dec 2025,1146.27,Recurring,Q4 2025,FY2025
GL-000662,2025-07-21,6700,Training & Development,CC-161,UPS Logistics,Training — IT — Jul 2025,2357.2,Recurring,Q3 2025,FY2025
GL-004678,2025-08-27,6700,Training & Development,CC-154,Microsoft Azure,Training — Operations — Aug 2025,2354.83,Recurring,Q3 2025,FY2025
GL-002305,2025-01-18,6100,Salaries & Wages,CC-130,CBRE Group,Compensation — HR — Jan 2025,27455.86,Recurring,Q1 2025,FY2025
GL-004093,2025-07-29,6300,Software & Subscriptions,CC-130,Perkins Coie LLP,Software — HR — Jul 2025,5510.54,Recurring,Q3 2025,FY2025
GL-005469,2025-04-07,6300,Software & Subscriptions,CC-129,Snowflake Computing,Software — HR — Apr 2025,5391.51,Recurring,Q2 2025,FY2025
GL-002327,2025-03-10,6300,Software & Subscriptions,CC-122,American Express Travel,Software — Finance — Mar 2025,5642.05,Recurring,Q1 2025,FY2025
GL-004224,2025-12-01,6400,Facilities & Occupancy,CC-131,Baker McKenzie LLP,Facilities — HR — Dec 2025,7015.63,Recurring,Q4 2025,FY2025
GL-000403,2025-06-16,6400,Facilities & Occupancy,CC-132,Forrester Research,Facilities — HR — Jun 2025,3705.32,Recurring,Q2 2025,FY2025
GL-004987,2025-02-26,6110,Employee Benefits,CC-146,Palo Alto Networks,Benefits — Product — Feb 2025,4060.07,Recurring,Q1 2025,FY2025
GL-002553,2026-05-01,6600,Equipment & Hardware,CC-166,FedEx Shipping,Equipment — Executive — May 2026,6832.54,Recurring,Q2 2026,FY2026
GL-003320,2026-04-12,6100,Salaries & Wages,CC-144,WeWork Office,Compensation — Product — Apr 2026,19168.69,Recurring,Q2 2026,FY2026
GL-005743,2026-02-16,6700,Training & Development,CC-152,Salesforce Inc,Training — Operations — Feb 2026,1592.08,Recurring,Q1 2026,FY2026
GL-001700,2025-12-15,6100,Salaries & Wages,CC-145,IDC Advisory,Compensation — Product — Dec 2025,13446.22,Recurring,Q4 2025,FY2025
GL-001931,2025-09-25,6200,Travel & Entertainment,CC-123,Deloitte Advisory,Travel — Finance — Sep 2025,363.4,Recurring,Q3 2025,FY2025
GL-000117,2025-09-14,6600,Equipment & Hardware,CC-106,Gartner Inc,Equipment — Engineering — Sep 2025,13658.21,Recurring,Q3 2025,FY2025
GL-004212,2025-05-04,6700,Training & Development,CC-110,Perkins Coie LLP,Training — Sales — May 2025,2561.5,Recurring,Q2 2025,FY2025
GL-001248,2025-07-23,6200,Travel & Entertainment,CC-109,Fortinet Inc,Travel — Sales — Jul 2025,1450.98,Recurring,Q3 2025,FY2025
GL-003229,2025-07-04,6110,Employee Benefits,CC-157,Willis Towers Watson,Benefits — IT — Jul 2025,4509.95,Recurring,Q3 2025,FY2025
GL-001292,2025-12-29,6700,Training & Development,CC-108,Datadog Inc,Training — Sales — Dec 2025,4922.33,Recurring,Q4 2025,FY2025
GL-003843,2025-06-05,6500,Professional Services,CC-157,Cisco Systems,Professional Services — IT — Jun 2025,6928.11,Recurring,Q2 2025,FY2025
GL-000845,2026-01-06,6700,Training & Development,CC-101,Accenture Consulting,Training — Engineering — Jan 2026,1336.72,Recurring,Q1 2026,FY2026
GL-000344,2025-05-03,6100,Salaries & Wages,CC-155,Marriott Hotels,Compensation — Operations — May 2025,22630.74,Recurring,Q2 2025,FY2025
GL-003174,2026-02-21,6600,Equipment & Hardware,CC-114,Workday Inc,Equipment — Marketing — Feb 2026,21421.13,Recurring,Q1 2026,FY2026
GL-002405,2025-01-08,6110,Employee Benefits,CC-128,IDC Advisory,Benefits — HR — Jan 2025,1859.61,Recurring,Q1 2025,FY2025
GL-004540,2026-02-03,6100,Salaries & Wages,CC-100,McKinsey & Company,Compensation — Engineering — Feb 2026,9194.7,Recurring,Q1 2026,FY2026
GL-000135,2025-12-06,6500,Professional Services,CC-123,Cisco Systems,Professional Services — Finance — Dec 2025,14714.24,Recurring,Q4 2025,FY2025
